,DMA_code,Date,TV GRP
931,500,2023-11-27,396.63
932,500,2023-12-04,416.06
933,500,2023-12-11,482.67
934,500,2023-12-18,430.34
935,500,2023-12-25,431.58
936,537,2021-01-04,252.42
937,537,2021-01-11,224.46
938,537,2021-01-18,188.72
939,537,2021-01-25,277.47
940,537,2021-02-01,250.53
941,537,2021-02-08,188.53
942,537,2021-02-15,100.72
943,537,2021-02-22,282.24
944,537,2021-03-01,492.23
945,537,2021-03-08,391.99
946,537,2021-03-15,475.84
947,537,2021-03-22,300.13
948,537,2021-03-29,494.65
949,537,2021-04-05,179.67
950,537,2021-04-12,321.06
951,537,2021-04-19,204.19
952,537,2021-04-26,191.48
953,537,2021-05-03,474.26
954,537,2021-05-10,330.69
955,537,2021-05-17,133.41
956,537,2021-05-24,247.01
957,537,2021-05-31,435.22
958,537,2021-06-07,137.49
959,537,2021-06-14,108.76
960,537,2021-06-21,438.3
961,537,2021-06-28,372.59
962,537,2021-07-05,128.05
963,537,2021-07-12,173.49
964,537,2021-07-19,128.36
965,537,2021-07-26,127.79
966,537,2021-08-02,460.04
967,537,2021-08-09,401.45
968,537,2021-08-16,305.18
969,537,2021-08-23,227.59
970,537,2021-08-30,344.54
971,537,2021-09-06,214.23
972,537,2021-09-13,156.88
973,537,2021-09-20,294.71
974,537,2021-09-27,438.11
975,537,2021-10-04,373.91
976,537,2021-10-11,413.95
977,537,2021-10-18,171.52
978,537,2021-10-25,484.63
979,537,2021-11-01,130.17
980,537,2021-11-08,304.16
981,537,2021-11-15,248.85
982,537,2021-11-22,336.9
983,537,2021-11-29,476.32
984,537,2021-12-06,144.23
985,537,2021-12-13,152.83
986,537,2021-12-20,233.93
987,537,2021-12-27,356.49
988,537,2022-01-03,158.54
989,537,2022-01-10,152.22
990,537,2022-01-17,416.68
991,537,2022-01-24,417.93
992,537,2022-01-31,372.22
993,537,2022-02-07,264.2
994,537,2022-02-14,329.48
995,537,2022-02-21,346.01
996,537,2022-02-28,371.64
997,537,2022-03-07,193.45
998,537,2022-03-14,306.25
999,537,2022-03-21,499.28
1000,537,2022-03-28,170.37
1001,537,2022-04-04,131.01
1002,537,2022-04-11,127.67
1003,537,2022-04-18,366.82
1004,537,2022-04-25,425.88
1005,537,2022-05-02,194.93
1006,537,2022-05-09,113.69
1007,537,2022-05-16,385.87
1008,537,2022-05-23,398.94
1009,537,2022-05-30,205.46
1010,537,2022-06-06,105.99
1011,537,2022-06-13,419.81
1012,537,2022-06-20,244.4
1013,537,2022-06-27,307.9
1014,537,2022-07-04,459.99
1015,537,2022-07-11,182.25
1016,537,2022-07-18,152.12
1017,537,2022-07-25,332.81
1018,537,2022-08-01,366.43
1019,537,2022-08-08,257.41
1020,537,2022-08-15,112.76
1021,537,2022-08-22,135.69
1022,537,2022-08-29,207.03
1023,537,2022-09-05,188.13
1024,537,2022-09-12,225.98
1025,537,2022-09-19,315.49
1026,537,2022-09-26,122.34
1027,537,2022-10-03,190.58
1028,537,2022-10-10,420.03
1029,537,2022-10-17,167.35
1030,537,2022-10-24,219.7
1031,537,2022-10-31,282.82
1032,537,2022-11-07,164.92
1033,537,2022-11-14,403.53
1034,537,2022-11-21,111.21
1035,537,2022-11-28,271.4
1036,537,2022-12-05,318.7
1037,537,2022-12-12,149.73
1038,537,2022-12-19,375.09
1039,537,2022-12-26,138.91
1040,537,2023-01-02,322.48
1041,537,2023-01-09,458.82
1042,537,2023-01-16,166.0
1043,537,2023-01-23,328.39
1044,537,2023-01-30,429.75
1045,537,2023-02-06,186.11
1046,537,2023-02-13,107.55
1047,537,2023-02-20,108.56
1048,537,2023-02-27,198.0
1049,537,2023-03-06,386.42
1050,537,2023-03-13,235.67
1051,537,2023-03-20,291.74
1052,537,2023-03-27,123.11
1053,537,2023-04-03,452.59
1054,537,2023-04-10,263.98
1055,537,2023-04-17,415.23
1056,537,2023-04-24,106.61
1057,537,2023-05-01,379.91
1058,537,2023-05-08,300.57
1059,537,2023-05-15,204.01
1060,537,2023-05-22,386.33
1061,537,2023-05-29,296.18
1062,537,2023-06-05,340.5
1063,537,2023-06-12,393.99
1064,537,2023-06-19,135.78
1065,537,2023-06-26,375.77
1066,537,2023-07-03,270.95
1067,537,2023-07-10,472.16
1068,537,2023-07-17,451.43
1069,537,2023-07-24,401.05
1070,537,2023-07-31,393.25
1071,537,2023-08-07,453.93
1072,537,2023-08-14,418.32
1073,537,2023-08-21,484.97
1074,537,2023-08-28,445.3
1075,537,2023-09-04,231.79
1076,537,2023-09-11,379.17
1077,537,2023-09-18,446.37
1078,537,2023-09-25,424.07
1079,537,2023-10-02,349.07
1080,537,2023-10-09,301.45
1081,537,2023-10-16,133.37
1082,537,2023-10-23,228.18
1083,537,2023-10-30,342.08
1084,537,2023-11-06,331.19
1085,537,2023-11-13,399.83
1086,537,2023-11-20,450.44
1087,537,2023-11-27,324.73
1088,537,2023-12-04,357.1
1089,537,2023-12-11,270.34
1090,537,2023-12-18,123.47
1091,537,2023-12-25,230.82
1092,552,2021-01-04,315.81
1093,552,2021-01-11,297.19
1094,552,2021-01-18,325.28
1095,552,2021-01-25,350.16
1096,552,2021-02-01,127.61
1097,552,2021-02-08,104.93
1098,552,2021-02-15,191.17
1099,552,2021-02-22,315.24
1100,552,2021-03-01,236.08
1101,552,2021-03-08,332.65
1102,552,2021-03-15,355.21
1103,552,2021-03-22,169.91
1104,552,2021-03-29,334.83
1105,552,2021-04-05,498.35
1106,552,2021-04-12,484.98
1107,552,2021-04-19,241.3
1108,552,2021-04-26,181.45
1109,552,2021-05-03,462.49
1110,552,2021-05-10,400.7
1111,552,2021-05-17,194.71
1112,552,2021-05-24,232.61
1113,552,2021-05-31,272.37
1114,552,2021-06-07,256.32
1115,552,2021-06-14,345.96
1116,552,2021-06-21,389.41
1117,552,2021-06-28,459.83
1118,552,2021-07-05,170.49
1119,552,2021-07-12,246.26
1120,552,2021-07-19,399.91
1121,552,2021-07-26,378.45
1122,552,2021-08-02,459.42
1123,552,2021-08-09,383.73
1124,552,2021-08-16,146.14
1125,552,2021-08-23,387.93
1126,552,2021-08-30,111.92
1127,552,2021-09-06,324.73
1128,552,2021-09-13,367.94
1129,552,2021-09-20,430.07
1130,552,2021-09-27,340.25
1131,552,2021-10-04,354.06
1132,552,2021-10-11,160.84
1133,552,2021-10-18,124.95
1134,552,2021-10-25,140.77
1135,552,2021-11-01,191.96
1136,552,2021-11-08,278.79
1137,552,2021-11-15,257.14
1138,552,2021-11-22,220.59
1139,552,2021-11-29,455.32
1140,552,2021-12-06,135.19
1141,552,2021-12-13,157.66
1142,552,2021-12-20,274.0
1143,552,2021-12-27,151.84
1144,552,2022-01-03,162.23
1145,552,2022-01-10,486.83
1146,552,2022-01-17,297.69
1147,552,2022-01-24,142.0
1148,552,2022-01-31,120.79
1149,552,2022-02-07,393.99
1150,552,2022-02-14,253.83
1151,552,2022-02-21,213.8
1152,552,2022-02-28,375.14
1153,552,2022-03-07,379.48
1154,552,2022-03-14,244.18
1155,552,2022-03-21,480.28
1156,552,2022-03-28,259.97
1157,552,2022-04-04,251.85
1158,552,2022-04-11,411.12
1159,552,2022-04-18,426.36
1160,552,2022-04-25,214.89
1161,552,2022-05-02,375.63
1162,552,2022-05-09,355.7
1163,552,2022-05-16,113.47
1164,552,2022-05-23,178.17
1165,552,2022-05-30,140.22
1166,552,2022-06-06,454.11
1167,552,2022-06-13,482.28
1168,552,2022-06-20,429.99
1169,552,2022-06-27,224.44
1170,552,2022-07-04,444.05
1171,552,2022-07-11,123.27
1172,552,2022-07-18,374.11
1173,552,2022-07-25,149.64
1174,552,2022-08-01,105.03
1175,552,2022-08-08,170.17
1176,552,2022-08-15,485.36
1177,552,2022-08-22,401.69
1178,552,2022-08-29,307.22
1179,552,2022-09-05,474.78
1180,552,2022-09-12,266.46
1181,552,2022-09-19,116.11
1182,552,2022-09-26,337.84
1183,552,2022-10-03,431.34
1184,552,2022-10-10,214.42
1185,552,2022-10-17,226.92
1186,552,2022-10-24,368.62
1187,552,2022-10-31,421.8
1188,552,2022-11-07,273.63
1189,552,2022-11-14,135.58
1190,552,2022-11-21,398.64
1191,552,2022-11-28,270.61
1192,552,2022-12-05,464.07
1193,552,2022-12-12,201.26
1194,552,2022-12-19,285.31
1195,552,2022-12-26,383.25
1196,552,2023-01-02,198.07
1197,552,2023-01-09,190.75
1198,552,2023-01-16,391.45
1199,552,2023-01-23,171.97
1200,552,2023-01-30,147.66
1201,552,2023-02-06,203.58
1202,552,2023-02-13,428.13
1203,552,2023-02-20,445.53
1204,552,2023-02-27,141.75
1205,552,2023-03-06,143.87
1206,552,2023-03-13,434.86
1207,552,2023-03-20,478.37
1208,552,2023-03-27,292.08
1209,552,2023-04-03,439.63
1210,552,2023-04-10,455.74
1211,552,2023-04-17,244.3
1212,552,2023-04-24,301.84
1213,552,2023-05-01,328.46
1214,552,2023-05-08,409.94
1215,552,2023-05-15,283.69
1216,552,2023-05-22,302.96
1217,552,2023-05-29,129.8
1218,552,2023-06-05,121.67
1219,552,2023-06-12,395.87
1220,552,2023-06-19,292.9
1221,552,2023-06-26,135.85
1222,552,2023-07-03,196.34
1223,552,2023-07-10,370.93
1224,552,2023-07-17,301.91
1225,552,2023-07-24,417.73
1226,552,2023-07-31,257.38
1227,552,2023-08-07,146.03
1228,552,2023-08-14,207.03
1229,552,2023-08-21,143.98
1230,552,2023-08-28,292.19
1231,552,2023-09-04,289.67
1232,552,2023-09-11,129.61
1233,552,2023-09-18,176.6
1234,552,2023-09-25,487.95
1235,552,2023-10-02,493.4
1236,552,2023-10-09,237.06
1237,552,2023-10-16,157.86
1238,552,2023-10-23,175.35
1239,552,2023-10-30,132.57
1240,552,2023-11-06,134.2
1241,552,2023-11-13,177.19
1242,552,2023-11-20,288.18
1243,552,2023-11-27,385.15
1244,552,2023-12-04,163.21
1245,552,2023-12-11,266.78
1246,552,2023-12-18,134.21
1247,552,2023-12-25,348.65
1248,533,2021-01-04,272.28
1249,533,2021-01-11,419.75
1250,533,2021-01-18,452.71
1251,533,2021-01-25,197.35
1252,533,2021-02-01,260.37
1253,533,2021-02-08,298.93
1254,533,2021-02-15,498.52
1255,533,2021-02-22,466.28
1256,533,2021-03-01,487.96
1257,533,2021-03-08,285.62
1258,533,2021-03-15,499.83
1259,533,2021-03-22,112.9
1260,533,2021-03-29,487.11
1261,533,2021-04-05,176.96
1262,533,2021-04-12,491.52
1263,533,2021-04-19,281.94
1264,533,2021-04-26,331.79
1265,533,2021-05-03,462.96
1266,533,2021-05-10,493.72
1267,533,2021-05-17,168.65
1268,533,2021-05-24,343.6
1269,533,2021-05-31,377.15
1270,533,2021-06-07,383.27
1271,533,2021-06-14,184.1
1272,533,2021-06-21,128.01
1273,533,2021-06-28,250.5
1274,533,2021-07-05,424.65
1275,533,2021-07-12,488.25
1276,533,2021-07-19,277.85
1277,533,2021-07-26,465.69
1278,533,2021-08-02,388.92
1279,533,2021-08-09,147.2
1280,533,2021-08-16,238.17
1281,533,2021-08-23,397.76
1282,533,2021-08-30,278.89
1283,533,2021-09-06,362.41
1284,533,2021-09-13,403.85
1285,533,2021-09-20,492.4
1286,533,2021-09-27,467.27
1287,533,2021-10-04,237.7
1288,533,2021-10-11,421.1
1289,533,2021-10-18,249.0
1290,533,2021-10-25,358.51
1291,533,2021-11-01,124.65
1292,533,2021-11-08,413.63
1293,533,2021-11-15,496.47
1294,533,2021-11-22,315.57
1295,533,2021-11-29,473.02
1296,533,2021-12-06,449.09
1297,533,2021-12-13,104.61
1298,533,2021-12-20,135.84
1299,533,2021-12-27,274.53
1300,533,2022-01-03,205.8
1301,533,2022-01-10,260.95
1302,533,2022-01-17,304.24
1303,533,2022-01-24,291.03
1304,533,2022-01-31,164.93
1305,533,2022-02-07,159.37
1306,533,2022-02-14,265.44
1307,533,2022-02-21,376.37
1308,533,2022-02-28,336.51
1309,533,2022-03-07,134.41
1310,533,2022-03-14,213.1
1311,533,2022-03-21,265.86
1312,533,2022-03-28,232.96
1313,533,2022-04-04,278.8
1314,533,2022-04-11,275.56
1315,533,2022-04-18,433.17
1316,533,2022-04-25,433.73
1317,533,2022-05-02,475.98
1318,533,2022-05-09,309.46
1319,533,2022-05-16,210.57
1320,533,2022-05-23,376.8
1321,533,2022-05-30,405.67
1322,533,2022-06-06,239.53
1323,533,2022-06-13,429.82
1324,533,2022-06-20,377.63
1325,533,2022-06-27,488.1
1326,533,2022-07-04,238.12
1327,533,2022-07-11,469.01
1328,533,2022-07-18,239.05
1329,533,2022-07-25,446.6
1330,533,2022-08-01,231.15
1331,533,2022-08-08,463.43
1332,533,2022-08-15,106.76
1333,533,2022-08-22,262.04
1334,533,2022-08-29,120.06
1335,533,2022-09-05,262.99
1336,533,2022-09-12,268.67
1337,533,2022-09-19,463.13
1338,533,2022-09-26,419.91
1339,533,2022-10-03,206.62
1340,533,2022-10-10,434.11
1341,533,2022-10-17,172.59
1342,533,2022-10-24,376.99
1343,533,2022-10-31,210.95
1344,533,2022-11-07,486.77
1345,533,2022-11-14,473.46
1346,533,2022-11-21,220.72
1347,533,2022-11-28,111.76
1348,533,2022-12-05,358.93
1349,533,2022-12-12,165.08
1350,533,2022-12-19,147.02
1351,533,2022-12-26,462.88
1352,533,2023-01-02,325.48
1353,533,2023-01-09,473.6
1354,533,2023-01-16,205.82
1355,533,2023-01-23,232.86
1356,533,2023-01-30,474.71
1357,533,2023-02-06,278.22
1358,533,2023-02-13,193.58
1359,533,2023-02-20,266.07
1360,533,2023-02-27,240.41
1361,533,2023-03-06,415.08
1362,533,2023-03-13,264.42
1363,533,2023-03-20,130.81
1364,533,2023-03-27,342.24
1365,533,2023-04-03,455.48
1366,533,2023-04-10,465.14
1367,533,2023-04-17,292.89
1368,533,2023-04-24,105.25
1369,533,2023-05-01,340.25
1370,533,2023-05-08,287.11
1371,533,2023-05-15,476.61
1372,533,2023-05-22,454.37
1373,533,2023-05-29,459.88
1374,533,2023-06-05,413.1
1375,533,2023-06-12,199.91
1376,533,2023-06-19,330.57
1377,533,2023-06-26,438.45
1378,533,2023-07-03,414.56
1379,533,2023-07-10,429.52
1380,533,2023-07-17,291.03
1381,533,2023-07-24,206.3
1382,533,2023-07-31,125.23
1383,533,2023-08-07,211.4
1384,533,2023-08-14,107.81
1385,533,2023-08-21,230.59
1386,533,2023-08-28,481.0
1387,533,2023-09-04,207.03
1388,533,2023-09-11,472.13
1389,533,2023-09-18,489.12
1390,533,2023-09-25,141.14
1391,533,2023-10-02,424.69
1392,533,2023-10-09,479.53
1393,533,2023-10-16,184.12
1394,533,2023-10-23,254.02
1395,533,2023-10-30,435.19
1396,533,2023-11-06,156.25
1397,533,2023-11-13,324.01
1398,533,2023-11-20,196.56
1399,533,2023-11-27,406.03
1400,533,2023-12-04,347.49
1401,533,2023-12-11,347.07
1402,533,2023-12-18,466.49
1403,533,2023-12-25,368.97
1404,501,2021-01-04,158.94
1405,501,2021-01-11,169.58
1406,501,2021-01-18,209.85
1407,501,2021-01-25,115.18
1408,501,2021-02-01,246.01
1409,501,2021-02-08,253.16
1410,501,2021-02-15,383.79
1411,501,2021-02-22,231.28
1412,501,2021-03-01,442.61
1413,501,2021-03-08,253.68
1414,501,2021-03-15,499.75
1415,501,2021-03-22,290.03
1416,501,2021-03-29,454.96
1417,501,2021-04-05,188.34
1418,501,2021-04-12,101.4
1419,501,2021-04-19,305.24
1420,501,2021-04-26,305.96
1421,501,2021-05-03,481.99
1422,501,2021-05-10,178.12
1423,501,2021-05-17,178.86
1424,501,2021-05-24,267.78
1425,501,2021-05-31,307.05
1426,501,2021-06-07,356.72
1427,501,2021-06-14,217.91
1428,501,2021-06-21,205.98
1429,501,2021-06-28,436.2
1430,501,2021-07-05,298.06
1431,501,2021-07-12,472.62
1432,501,2021-07-19,373.36
1433,501,2021-07-26,124.98
1434,501,2021-08-02,142.9
1435,501,2021-08-09,447.83
1436,501,2021-08-16,184.26
1437,501,2021-08-23,167.19
1438,501,2021-08-30,455.06
1439,501,2021-09-06,481.79
1440,501,2021-09-13,360.94
1441,501,2021-09-20,140.63
1442,501,2021-09-27,108.83
1443,501,2021-10-04,339.53
1444,501,2021-10-11,123.58
1445,501,2021-10-18,319.3
1446,501,2021-10-25,260.73
1447,501,2021-11-01,113.06
1448,501,2021-11-08,481.61
1449,501,2021-11-15,103.58
1450,501,2021-11-22,241.67
1451,501,2021-11-29,422.25
1452,501,2021-12-06,489.79
1453,501,2021-12-13,118.07
1454,501,2021-12-20,480.31
1455,501,2021-12-27,234.59
1456,501,2022-01-03,163.39
1457,501,2022-01-10,429.46
1458,501,2022-01-17,357.04
1459,501,2022-01-24,139.7
1460,501,2022-01-31,347.34
1461,501,2022-02-07,426.64
1462,501,2022-02-14,319.59
1463,501,2022-02-21,237.06
1464,501,2022-02-28,185.53
1465,501,2022-03-07,400.2
1466,501,2022-03-14,259.67
1467,501,2022-03-21,432.77
1468,501,2022-03-28,405.67
1469,501,2022-04-04,400.96
1470,501,2022-04-11,417.58
1471,501,2022-04-18,322.25
1472,501,2022-04-25,411.84
1473,501,2022-05-02,451.52
1474,501,2022-05-09,220.39
1475,501,2022-05-16,200.72
1476,501,2022-05-23,283.51
1477,501,2022-05-30,321.12
1478,501,2022-06-06,111.26
1479,501,2022-06-13,172.71
1480,501,2022-06-20,108.89
1481,501,2022-06-27,324.68
1482,501,2022-07-04,408.45
1483,501,2022-07-11,430.59
1484,501,2022-07-18,323.38
1485,501,2022-07-25,116.46
1486,501,2022-08-01,336.29
1487,501,2022-08-08,259.74
1488,501,2022-08-15,439.53
1489,501,2022-08-22,262.62
1490,501,2022-08-29,387.28
1491,501,2022-09-05,177.9
1492,501,2022-09-12,469.34
1493,501,2022-09-19,218.11
1494,501,2022-09-26,102.32
1495,501,2022-10-03,132.63
1496,501,2022-10-10,191.75
1497,501,2022-10-17,166.19
1498,501,2022-10-24,176.18
1499,501,2022-10-31,331.7
1500,501,2022-11-07,289.34
1501,501,2022-11-14,384.82
1502,501,2022-11-21,416.13
1503,501,2022-11-28,306.67
1504,501,2022-12-05,337.15
1505,501,2022-12-12,410.29
1506,501,2022-12-19,135.96
1507,501,2022-12-26,273.59
1508,501,2023-01-02,311.37
1509,501,2023-01-09,339.15
1510,501,2023-01-16,317.0
1511,501,2023-01-23,240.31
1512,501,2023-01-30,215.0
1513,501,2023-02-06,276.31
1514,501,2023-02-13,126.64
1515,501,2023-02-20,288.47
1516,501,2023-02-27,486.29
1517,501,2023-03-06,121.56
1518,501,2023-03-13,161.18
1519,501,2023-03-20,352.14
1520,501,2023-03-27,382.95
1521,501,2023-04-03,290.11
1522,501,2023-04-10,466.73
1523,501,2023-04-17,292.68
1524,501,2023-04-24,143.74
1525,501,2023-05-01,291.59
1526,501,2023-05-08,305.89
1527,501,2023-05-15,271.5
1528,501,2023-05-22,465.83
1529,501,2023-05-29,291.69
1530,501,2023-06-05,376.98
1531,501,2023-06-12,303.46
1532,501,2023-06-19,390.61
1533,501,2023-06-26,143.57
1534,501,2023-07-03,477.96
1535,501,2023-07-10,344.7
1536,501,2023-07-17,223.1
1537,501,2023-07-24,193.32
1538,501,2023-07-31,395.09
1539,501,2023-08-07,206.92
1540,501,2023-08-14,279.55
1541,501,2023-08-21,346.68
1542,501,2023-08-28,443.1
1543,501,2023-09-04,431.7
1544,501,2023-09-11,366.84
1545,501,2023-09-18,205.99
1546,501,2023-09-25,164.77
1547,501,2023-10-02,318.18
1548,501,2023-10-09,452.61
1549,501,2023-10-16,263.33
1550,501,2023-10-23,394.8
1551,501,2023-10-30,432.82
1552,501,2023-11-06,205.01
1553,501,2023-11-13,485.74
1554,501,2023-11-20,202.01
1555,501,2023-11-27,335.75
1556,501,2023-12-04,367.2
1557,501,2023-12-11,321.2
1558,501,2023-12-18,348.62
1559,501,2023-12-25,184.46
1560,504,2021-01-04,157.73
1561,504,2021-01-11,106.17
1562,504,2021-01-18,343.52
1563,504,2021-01-25,469.58
1564,504,2021-02-01,372.26
1565,504,2021-02-08,360.41
1566,504,2021-02-15,313.03
1567,504,2021-02-22,347.26
1568,504,2021-03-01,389.27
1569,504,2021-03-08,160.47
1570,504,2021-03-15,392.14
1571,504,2021-03-22,162.1
1572,504,2021-03-29,217.75
1573,504,2021-04-05,235.73
1574,504,2021-04-12,214.25
1575,504,2021-04-19,309.84
1576,504,2021-04-26,322.06
1577,504,2021-05-03,427.83
1578,504,2021-05-10,330.86
1579,504,2021-05-17,498.58
1580,504,2021-05-24,377.93
1581,504,2021-05-31,391.84
1582,504,2021-06-07,499.12
1583,504,2021-06-14,193.66
1584,504,2021-06-21,358.68
1585,504,2021-06-28,455.19
1586,504,2021-07-05,487.18
1587,504,2021-07-12,278.6
1588,504,2021-07-19,272.35
1589,504,2021-07-26,137.9
1590,504,2021-08-02,461.7
1591,504,2021-08-09,474.7
1592,504,2021-08-16,453.81
1593,504,2021-08-23,190.15
1594,504,2021-08-30,220.68
1595,504,2021-09-06,479.37
1596,504,2021-09-13,345.69
1597,504,2021-09-20,352.94
1598,504,2021-09-27,266.8
1599,504,2021-10-04,346.08
1600,504,2021-10-11,164.21
1601,504,2021-10-18,479.75
1602,504,2021-10-25,478.21
1603,504,2021-11-01,442.85
1604,504,2021-11-08,202.4
1605,504,2021-11-15,450.4
1606,504,2021-11-22,380.05
1607,504,2021-11-29,198.49
1608,504,2021-12-06,434.13
1609,504,2021-12-13,136.38
1610,504,2021-12-20,386.84
1611,504,2021-12-27,498.97
1612,504,2022-01-03,272.45
1613,504,2022-01-10,348.65
1614,504,2022-01-17,186.58
1615,504,2022-01-24,286.61
1616,504,2022-01-31,143.29
1617,504,2022-02-07,378.15
1618,504,2022-02-14,409.11
1619,504,2022-02-21,335.34
1620,504,2022-02-28,396.44
1621,504,2022-03-07,375.93
1622,504,2022-03-14,469.18
1623,504,2022-03-21,291.42
1624,504,2022-03-28,315.37
1625,504,2022-04-04,248.86
1626,504,2022-04-11,241.14
1627,504,2022-04-18,427.1
1628,504,2022-04-25,471.55
1629,504,2022-05-02,223.9
1630,504,2022-05-09,267.74
1631,504,2022-05-16,240.93
1632,504,2022-05-23,441.86
1633,504,2022-05-30,479.12
1634,504,2022-06-06,460.8
1635,504,2022-06-13,105.29
1636,504,2022-06-20,169.1
1637,504,2022-06-27,458.07
1638,504,2022-07-04,310.09
1639,504,2022-07-11,250.99
1640,504,2022-07-18,262.77
1641,504,2022-07-25,429.64
1642,504,2022-08-01,424.89
1643,504,2022-08-08,431.27
1644,504,2022-08-15,439.14
1645,504,2022-08-22,127.78
1646,504,2022-08-29,402.56
1647,504,2022-09-05,344.36
1648,504,2022-09-12,201.49
1649,504,2022-09-19,337.02
1650,504,2022-09-26,373.54
1651,504,2022-10-03,328.45
1652,504,2022-10-10,241.03
1653,504,2022-10-17,197.8
1654,504,2022-10-24,134.52
1655,504,2022-10-31,122.76
1656,504,2022-11-07,240.97
1657,504,2022-11-14,194.61
1658,504,2022-11-21,297.88
1659,504,2022-11-28,325.46
1660,504,2022-12-05,251.85
1661,504,2022-12-12,252.06
1662,504,2022-12-19,399.36
1663,504,2022-12-26,102.37
1664,504,2023-01-02,499.12
1665,504,2023-01-09,276.38
1666,504,2023-01-16,334.9
1667,504,2023-01-23,197.49
1668,504,2023-01-30,183.88
1669,504,2023-02-06,369.12
1670,504,2023-02-13,489.08
1671,504,2023-02-20,463.35
1672,504,2023-02-27,472.73
1673,504,2023-03-06,303.25
1674,504,2023-03-13,243.58
1675,504,2023-03-20,406.36
1676,504,2023-03-27,316.88
1677,504,2023-04-03,425.25
1678,504,2023-04-10,379.58
1679,504,2023-04-17,245.5
1680,504,2023-04-24,127.35
1681,504,2023-05-01,217.92
1682,504,2023-05-08,432.26
1683,504,2023-05-15,284.56
1684,504,2023-05-22,428.59
1685,504,2023-05-29,379.11
1686,504,2023-06-05,223.57
1687,504,2023-06-12,276.47
1688,504,2023-06-19,362.71
1689,504,2023-06-26,450.86
1690,504,2023-07-03,115.78
1691,504,2023-07-10,496.84
1692,504,2023-07-17,263.0
1693,504,2023-07-24,152.0
1694,504,2023-07-31,232.5
1695,504,2023-08-07,418.3
1696,504,2023-08-14,329.71
1697,504,2023-08-21,144.34
1698,504,2023-08-28,255.31
1699,504,2023-09-04,122.18
1700,504,2023-09-11,126.68
1701,504,2023-09-18,188.33
1702,504,2023-09-25,240.49
1703,504,2023-10-02,377.28
1704,504,2023-10-09,106.83
1705,504,2023-10-16,226.11
1706,504,2023-10-23,243.0
1707,504,2023-10-30,223.84
1708,504,2023-11-06,156.92
1709,504,2023-11-13,444.34
1710,504,2023-11-20,228.48
1711,504,2023-11-27,437.79
1712,504,2023-12-04,175.99
1713,504,2023-12-11,389.09
